id,module_id,code,question_type,question_text,question_image_original,question_image,answer,question_order_text,question_graph_content,seq_no,difficulty,points_earned,translatable,status,created_by,updated_by,created_by,updated_by,deleted_by
23447,392,23447,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Woah that is awesome,,,"Woah,that is awesome!",,,7,3,1,,Enabled,,,,,
23448,392,23448,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Peter can you attend the wedding tomorrow,,,"Peter,can you attend the wedding tomorrow?",,,8,3,1,,Enabled,,,,,
23449,392,23449,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>You should have told me Ryan I would have given you the day off,,,"You should have told me,Ryan,I would have given you the day off.",,,9,3,1,,Enabled,,,,,
23450,392,23450,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Zack gave me list of the following ingredients tomato noodles ground pork ground beef and thyme,,,"Zack gave me list of the following ingredients: tomato,noodles,ground pork,ground beef and thyme.",,,10,3,1,,Enabled,,,,,
23451,392,23451,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Should we meet at the park by 5 00 pm,,,Should we meet at the park by 5:00 p.m?,,,11,3,1,,Enabled,,,,,
23452,392,23452,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Donna lied to me didn't she,,,"Donna lied to me,didn't she?",,,12,3,1,,Enabled,,,,,
23453,392,23453,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Whenever I feel sad I just try to remember the good times,,,"Whenever I feel sad,I just try to remember the good times.",,,13,3,1,,Enabled,,,,,
23454,392,23454,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Ha that's what you get for not being careful,,,"Ha,that's what you get for not being careful!",,,14,3,1,,Enabled,,,,,
23455,392,23455,FIB,Rewrite the sentence by using the correct punctuation marks.<br/><br/>Eric Sean and Misha has been waiting for a week,,,"Eric,Sean and Misha has been waiting for a week.",,,15,3,1,,Enabled,,,,,
23456,393,23456,FIB,Write the comparative form of tall,,,taller,,,1,1,1,,Enabled,,,,,
23457,393,23457,FIB,Write the comparative form of rich,,,richer,,,2,1,1,,Enabled,,,,,
23458,393,23458,FIB,Write the comparative form of nice,,,nicer,,,3,1,1,,Enabled,,,,,
23459,393,23459,FIB,Write the comparative form of handsome,,,more handsome,,,4,1,1,,Enabled,,,,,
23460,393,23460,FIB,Write the comparative form of good,,,better,,,5,1,1,,Enabled,,,,,
23461,393,23461,FIB,Write the comparative form of lonely,,,lonelier,,,6,1,1,,Enabled,,,,,
23462,393,23462,FIB,Write the comparative form of crazy,,,crazier,,,7,1,1,,Enabled,,,,,
23463,393,23463,FIB,Write the comparative form of short,,,shorter,,,8,1,1,,Enabled,,,,,
23464,393,23464,FIB,Write the comparative form of hungry,,,hungrier,,,9,1,1,,Enabled,,,,,
23465,393,23465,FIB,Write the comparative form of selfish,,,more selfish,,,10,1,1,,Enabled,,,,,
23466,393,23466,FIB,Write the comparative form of fat,,,fatter,,,11,1,1,,Enabled,,,,,
23467,393,23467,FIB,Write the comparative form of lazy,,,lazier,,,12,1,1,,Enabled,,,,,
23468,393,23468,FIB,Write the comparative form of amazing,,,more amazing,,,13,1,1,,Enabled,,,,,
23469,393,23469,FIB,Write the comparative form of helpless,,,more helpless,,,14,1,1,,Enabled,,,,,
23470,393,23470,FIB,Write the comparative form of smart,,,smarter,,,15,1,1,,Enabled,,,,,
23471,393,23471,FIB,Write the superlative form of happy,,,happiest,,,16,1,1,,Enabled,,,,,
23472,393,23472,FIB,Write the superlative form of nasty,,,nastiest,,,17,1,1,,Enabled,,,,,
23473,393,23473,FIB,Write the superlative form of tough,,,toughest,,,1,2,1,,Enabled,,,,,
23474,393,23474,FIB,Write the superlative form of patient,,,most patient,,,2,2,1,,Enabled,,,,,
23475,393,23475,FIB,Write the superlative form of respectful,,,most respectful,,,3,2,1,,Enabled,,,,,
23476,393,23476,FIB,Write the superlative form of capable,,,most capable,,,4,2,1,,Enabled,,,,,
23477,393,23477,FIB,Write the superlative form of sad,,,saddest,,,5,2,1,,Enabled,,,,,
23478,393,23478,FIB,Write the superlative form of polite,,,politest,,,6,2,1,,Enabled,,,,,
23479,393,23479,FIB,Write the superlative form of bad,,,worst,,,7,2,1,,Enabled,,,,,
23480,393,23480,FIB,Write the superlative form of angry,,,angriest,,,8,2,1,,Enabled,,,,,
23481,393,23481,FIB,Write the superlative form of cold,,,coldest,,,9,2,1,,Enabled,,,,,
23482,393,23482,FIB,Write the superlative form of warm,,,warmest,,,10,2,1,,Enabled,,,,,
23483,393,23483,FIB,Write the superlative form of hard,,,hardest,,,11,2,1,,Enabled,,,,,
23484,393,23484,FIB,Write the superlative form of soft,,,softest,,,12,2,1,,Enabled,,,,,
23485,393,23485,FIB,Write the superlative form of dark,,,darkest,,,13,2,1,,Enabled,,,,,
23486,393,23486,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>John is________(responsible) than Kevin.,,,more responsible,,,1,3,1,,Enabled,,,,,
23487,393,23487,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>These apples are(sweet)______than the other one.,,,sweeter,,,2,3,1,,Enabled,,,,,
23488,393,23488,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>John has the(high)_______score in the whole class.,,,highest,,,3,3,1,,Enabled,,,,,
23489,393,23489,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>This box is(heavy)______than a rock.,,,heavier,,,4,3,1,,Enabled,,,,,
23490,393,23490,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>This is the(fast)______internet speed I have ever tried.,,,fastest,,,5,3,1,,Enabled,,,,,
23491,393,23491,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>This is one of the(clean)_______rooms I have ever seen.,,,cleanest,,,6,3,1,,Enabled,,,,,
23492,393,23492,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>John is (talented)______than him.,,,more talented,,,7,3,1,,Enabled,,,,,
23493,393,23493,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>She is (beautiful)_____ than yesterday.,,,more beautiful,,,8,3,1,,Enabled,,,,,
23494,393,23494,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>My grandad is(wise)_____than my dad.,,,wiser,,,9,3,1,,Enabled,,,,,
23495,393,23495,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>She is the(kind)______teacher in school.,,,kindest,,,10,3,1,,Enabled,,,,,
23496,393,23496,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Ben is the(understanding)_______friend I have.,,,most understanding,,,11,3,1,,Enabled,,,,,
23497,393,23497,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Luke is(proud)_____than Dave.,,,prouder,,,12,3,1,,Enabled,,,,,
23498,393,23498,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Joe is the(humble)_____between Carla and Mike.,,,humblest,,,13,3,1,,Enabled,,,,,
23499,393,23499,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Maria is(close)_____to her mom than his dad.,,,closer,,,14,3,1,,Enabled,,,,,
23500,393,23500,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Tim is the(honest)______person in class.,,,most honest,,,15,3,1,,Enabled,,,,,
23501,393,23501,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Anthony is(diligent)______than Jack.,,,more diligent,,,16,3,1,,Enabled,,,,,
23502,393,23502,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Alphonse is the(slow)_____one between Andy and Daniel.,,,slowest,,,17,3,1,,Enabled,,,,,
23503,393,23503,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>Patrick looks(gloomy)_____today.,,,gloomier,,,18,3,1,,Enabled,,,,,
23504,393,23504,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>This is(salty)_____than the pork I ate yesterday.,,,saltier,,,19,3,1,,Enabled,,,,,
23505,393,23505,FIB,Complete the sentence with the proper comparative or superlative form.<br/><br/>George is the(ambitious)______ person in this country.,,,most ambitious.,,,20,3,1,,Enabled,,,,,
23506,394,23506,FIB,Identify and write the indirect object in the sentence.<br/><br/>Peter wrote a letter to Mary.,,,Mary,,,1,1,1,,Enabled,,,,,
23507,394,23507,FIB,Identify and write the indirect object in the sentence.<br/><br/>I showed her the door.,,,her,,,2,1,1,,Enabled,,,,,
23508,394,23508,FIB,Identify and write the indirect object in the sentence.<br/><br/>Tom sold Don a toy.,,,Don,,,3,1,1,,Enabled,,,,,
23509,394,23509,FIB,Identify and write the indirect object in the sentence.<br/><br/>Timothy sang a song to his mom.,,,mom,,,4,1,1,,Enabled,,,,,
23510,394,23510,FIB,Identify and write the indirect object in the sentence.<br/><br/>Luke offered Marsha a ride.,,,Marsha,,,5,1,1,,Enabled,,,,,
23511,394,23511,FIB,Identify and write the indirect object in the sentence.<br/><br/>Ben threw Alex the ball.,,,Alex,,,6,1,1,,Enabled,,,,,
23512,394,23512,FIB,Identify and write the indirect object in the sentence.<br/><br/>Jason taught physics to class A.,,,Class A,,,7,1,1,,Enabled,,,,,
23513,394,23513,FIB,Identify and write the indirect object in the sentence.<br/><br/>Susy read Harold a book.,,,Harold,,,8,1,1,,Enabled,,,,,
23514,394,23514,FIB,Identify and write the indirect object in the sentence.<br/><br/>William fed the dog some dog biscuits.,,,dog,,,9,1,1,,Enabled,,,,,
23515,394,23515,FIB,Identify and write the indirect object in the sentence.<br/><br/>He cooked breakfast for us.,,,us,,,10,1,1,,Enabled,,,,,
23516,394,23516,FIB,Identify and write the indirect object in the sentence.<br/><br/>Samuel drew me a picture.,,,me,,,1,2,1,,Enabled,,,,,
23517,394,23517,FIB,Identify and write the indirect object in the sentence.<br/><br/>Tony made a blanket for Nina,,,Nina,,,2,2,1,,Enabled,,,,,
23518,394,23518,FIB,Identify and write the indirect object in the sentence.<br/><br/>Kurt sent Tim some money,,,Tim,,,3,2,1,,Enabled,,,,,
23519,394,23519,FIB,Identify and write the indirect object in the sentence.<br/><br/>The class gave Mr.Peterson a present.,,,Mr.Peterson,,,4,2,1,,Enabled,,,,,
23520,394,23520,FIB,Identify and write the indirect object in the sentence.<br/><br/>My Grandad told a story to my brother.,,,brother,,,5,2,1,,Enabled,,,,,
23521,394,23521,FIB,Identify and write the indirect object in the sentence.<br/><br/>Ken loaned his car to Jack.,,,Jack,,,6,2,1,,Enabled,,,,,
23522,394,23522,FIB,Identify and write the indirect object in the sentence.<br/><br/>Lance baked a cake for his family.,,,family,,,7,2,1,,Enabled,,,,,
23523,394,23523,FIB,Identify and write the indirect object in the sentence.<br/><br/>Jim tossed Blake a flashlight.,,,Blake,,,8,2,1,,Enabled,,,,,
23524,394,23524,FIB,Identify and write the indirect object in the sentence.<br/><br/>Tony performed a dance number to the audience.,,,audience,,,9,2,1,,Enabled,,,,,
23525,394,23525,FIB,Identify and write the indirect object in the sentence.<br/><br/>Diana wrote Chris a love letter.,,,Chris,,,10,2,1,,Enabled,,,,,
23526,395,23526,FIB,"Complete the verb tenses:<br/>Keep,_____,_____",,,"kept,kept",,,1,1,1,,Enabled,,,,,
23527,395,23527,FIB,"Complete the verb tenses: <br/>Sing,____,____",,,sang sung,,,2,1,1,,Enabled,,,,,
23528,395,23528,FIB,"Complete the verb tenses: <br/>Ignore,______,_____",,,regular,,,3,1,1,,Enabled,,,,,
23529,395,23529,FIB,"Complete the verb tenses: <br/>hide ,____ ,____",,,"hid,hidden",,,4,1,1,,Enabled,,,,,
23530,395,23530,FIB,"Complete the verb tenses:<br/>go,  ____  ,____",,,"went,gone",,,5,1,1,,Enabled,,,,,
23531,395,23531,FIB,"Complete the verb tenses:<br/>thank ,____  ,____",,,thanked,,,6,1,1,,Enabled,,,,,
23532,395,23532,FIB,"Complete the verb tenses:<br/>kneel,  ____,   ____",,,"knelt,knelt",,,7,1,1,,Enabled,,,,,
23533,395,23533,FIB,"Complete the verb tenses:<br/>leave, ____,  ____",,,"left,left",,,8,1,1,,Enabled,,,,,
23534,395,23534,FIB,"Complete the verb tenses:<br/>mistake, ____,  ____",,,"mistook,mistaken",,,9,1,1,,Enabled,,,,,
23535,395,23535,FIB,"Complete the verb tenses: <br/>read,____,____",,,"read,read",,,10,1,1,,Enabled,,,,,
23536,395,23536,FIB,"Complete the verb tenses:<br/>ring,  ____,  ____",,,"rang,rung",,,11,1,1,,Enabled,,,,,
23537,395,23537,FIB,"Complete the verb tenses: <br/>lie,  ____,  ____",,,"lay,lain",,,12,1,1,,Enabled,,,,,
23538,395,23538,FIB,"Complete the verb tenses: <br/>lose,  ____,  ____",,,"lost,lost",,,13,1,1,,Enabled,,,,,
23539,395,23539,FIB,"Complete the verb tenses: <br/>quit, ____,  ____",,,"quit,quit",,,14,1,1,,Enabled,,,,,
23540,395,23540,FIB,"Complete the verb tenses:  <br/>sell, ____,  ____",,,"sold,sold",,,1,2,1,,Enabled,,,,,
23541,395,23541,FIB,"Complete the verb tenses:  <br/>send,  ____,   ____",,,"sent,sent",,,2,2,1,,Enabled,,,,,
23542,395,23542,FIB,"Complete the verb tenses:  <br/>clean,  ____,  ____",,,regular,,,3,2,1,,Enabled,,,,,
23543,395,23543,FIB,"Complete the verb tenses:  <br/>sit,  ____,  ____",,,"sat,sat",,,4,2,1,,Enabled,,,,,
23544,395,23544,FIB,"Complete the verb tenses: <br/>throw,  ____,  ____",,,"threw,thrown",,,5,2,1,,Enabled,,,,,
23545,395,23545,FIB,"Complete the verb tenses: <br/>awake,  ____,   ____",,,"awoke,awoken",,,6,2,1,,Enabled,,,,,
23546,395,23546,FIB,"Complete the verb tenses: <br/>bear,  ____,  ____",,,"bore,borne",,,7,2,1,,Enabled,,,,,
23547,395,23547,FIB,"Complete the verb tenses: <br/>bite,  ____,  ____",,,"bit,bitten",,,8,2,1,,Enabled,,,,,
23548,395,23548,FIB,"Complete the verb tenses: <br/>choose,   ____,  ____",,,"chose,chosen",,,9,2,1,,Enabled,,,,,
23549,395,23549,FIB,"Complete the verb tenses:  <br/>fight,  ____,  ____",,,"fought,fought",,,10,2,1,,Enabled,,,,,
23550,395,23550,FIB,"Complete the verb tenses:<br/>forgive,  ____,  ____",,,"forgave,forgiven",,,11,2,1,,Enabled,,,,,
23551,395,23551,FIB,"Complete the verb tenses: <br/>think,  ____,  ____",,,"thought,thought",,,12,2,1,,Enabled,,,,,
23552,395,23552,FIB,"Complete the verb tenses: <br/>withdraw,  ____,  ____",,,"withdrew,withdrawn",,,1,3,1,,Enabled,,,,,
23553,395,23553,FIB,"Complete the verb tenses: <br/>win,  ____,  ____",,,"won,won",,,2,3,1,,Enabled,,,,,
23554,395,23554,FIB,"Complete the verb tenses: <br/>wring,  ____,  ____",,,"wrung,wrung",,,3,3,1,,Enabled,,,,,
23555,395,23555,FIB,"Complete the verb tenses: <br/>breed,  ____,  ____",,,bred.bred,,,4,3,1,,Enabled,,,,,
23556,395,23556,FIB,"Complete the verb tenses:  <br/>die, ____,  ____",,,regular,,,5,3,1,,Enabled,,,,,
23557,395,23557,FIB,"Complete the verb tenses: <br/>cut,  ____,  ____",,,"cut,cut",,,6,3,1,,Enabled,,,,,
23558,395,23558,FIB,"Complete the verb tenses: <br/>creep,  ____,  ____",,,"crept,crept",,,7,3,1,,Enabled,,,,,
23559,395,23559,FIB,"Complete the verb tenses: <br/>cost,  ____,   ____",,,"cost,cost",,,8,3,1,,Enabled,,,,,
23560,395,23560,FIB,"Complete the verb tenses: <br/>fly,  ____,    ____",,,"flew,flown",,,9,3,1,,Enabled,,,,,
23561,395,23561,FIB,"Complete the verb tenses: <br/>freeze,  ____,  ____",,,"froze,frozen",,,10,3,1,,Enabled,,,,,
23562,395,23562,FIB,"Complete the verb tenses: <br/>hurt,  ____,  ____",,,"hurt,hurt",,,11,3,1,,Enabled,,,,,
23563,395,23563,FIB,"Complete the verb tenses: <br/>overtake,  ____,  ____",,,"overtook,overtaken",,,12,3,1,,Enabled,,,,,
23564,395,23564,FIB,"Complete the verb tenses:  <br/>put,  ____,  ____",,,"put,put",,,13,3,1,,Enabled,,,,,
23565,396,23565,FIB,"Change the underlined word, so that the pronoun-antecedent is observed. Peter went to the mall with <u>her</u> friends.",,,his,,,10,1,1,,Enabled,,,,,
23566,396,23566,FIB,"Change the underlined word, so that the pronoun-antecedent is observed. Danny and Peter gave <u>its</u> approval on the project.",,,their,,,11,1,1,,Enabled,,,,,
23567,396,23567,FIB,"Change the underlined word, so that the pronoun-antecedent is observed. Simon and Nancy did not expect <u>her</u> grandfather to visit.",,,their,,,12,1,1,,Enabled,,,,,
23568,396,23568,FIB,"Change the underlined word, so that the pronoun-antecedent is observed. Marie told me <u>he</u> was going to go to school.",,,she,,,13,1,1,,Enabled,,,,,
23569,396,23569,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Lily felt like____wanted to sleep.,,,she,,,14,1,1,,Enabled,,,,,
23570,396,23570,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Neil and Colin stayed after school.____had things to finish.,,,they,,,15,1,1,,Enabled,,,,,
23571,396,23571,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Marco said____was interested in collecting bugs,,,he,,,16,1,1,,Enabled,,,,,
23572,396,23572,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Thomas was not giving _____any credit.,,,himself,,,17,1,1,,Enabled,,,,,
23573,396,23573,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>My dad was not very pleased with ____work.,,,his,,,18,1,1,,Enabled,,,,,
23574,396,23574,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Susan remembered that____had a meeting.,,,she,,,19,1,1,,Enabled,,,,,
23575,396,23575,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Noah and Sheena are having_____birthday's together.,,,their,,,20,1,1,,Enabled,,,,,
23576,396,23576,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Neil gave it___best effort.,,,his,,,10,2,1,,Enabled,,,,,
23577,396,23577,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Saul was not very happy. ____felt very disappointed.,,,he,,,11,2,1,,Enabled,,,,,
23578,396,23578,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Felice and ____friends will attend_____school's prom.,,,"her,their",,,12,2,1,,Enabled,,,,,
23579,396,23579,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Billy was angry about losing the game. ____was not in the mood to talk.,,,he,,,13,2,1,,Enabled,,,,,
23580,396,23580,FIB,Write the proper pronoun that matches the antecedent.<br/><br/> Patricia kept____eyes closed the entire time.,,,her,,,14,2,1,,Enabled,,,,,
23581,396,23581,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>The door slammed so hard___can't be opened.,,,it,,,15,2,1,,Enabled,,,,,
23582,396,23582,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>The ball flew up in the air and____will take some time to come back down.,,,it,,,16,2,1,,Enabled,,,,,
23583,396,23583,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Stanley was very confused. ____decided to ask someone for clarification.,,,he,,,17,2,1,,Enabled,,,,,
23584,396,23584,FIB,Write the proper pronoun that matches the antecedent.<br/><br/> Pia was hungry.___kept on asking if dinner was ready.,,,she,,,18,2,1,,Enabled,,,,,
23585,396,23585,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>The bakery was crowded. ___was selling bread like hotcakes.,,,it,,,19,2,1,,Enabled,,,,,
23586,396,23586,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Sophia was baking some cake. ___wanted to share it with the class.,,,she,,,20,2,1,,Enabled,,,,,
23587,396,23587,FIB,"Write the proper pronoun that matches the antecedent.<br/><br/>Dustin and Ronald have been very good friends.___always meet up, when they have the time.",,,they,,,11,3,1,,Enabled,,,,,
23588,396,23588,FIB,Write the proper pronoun that matches the antecedent.<br/><br/> The crocodile is a carnivore. _____will eat any living thing.,,,it,,,12,3,1,,Enabled,,,,,
23589,396,23589,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Robert is an assistant professor in school.___teaches Physics.,,,he,,,13,3,1,,Enabled,,,,,
23590,396,23590,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Martha is very thoughtful.___always helps the needy.,,,she,,,14,3,1,,Enabled,,,,,
23591,396,23591,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>The plane is getting some fuel.__will need time to be ready.,,,it,,,15,3,1,,Enabled,,,,,
23592,396,23592,FIB,"Write the proper pronoun that matches the antecedent.<br/><br/>Andrew,Clement and Perry will be working on____next project.",,,their,,,16,3,1,,Enabled,,,,,
23593,396,23593,FIB,Write the proper pronoun that matches the antecedent.<br/><br/> Samantha says___wants to become a doctor.,,,she,,,17,3,1,,Enabled,,,,,
23594,396,23594,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Nathan has been well behave. I think I should give___a treat.,,,him,,,18,3,1,,Enabled,,,,,
23595,396,23595,FIB,"Write the proper pronoun that matches the antecedent.<br/><br/>Betty injured_____, while___was chopping some onions.",,,"herself,she",,,19,3,1,,Enabled,,,,,
23596,396,23596,FIB,Write the proper pronoun that matches the antecedent.<br/><br/>Seth and Mia are childhood friends.____go to the same school.,,,they,,,20,3,1,,Enabled,,,,,
23597,500,23597,MC,Choose yes or no if the the work should be italicized.<br/><br/>videogame titles,,,,,,1,1,1,,Enabled,,,,,
23598,500,23598,MC,Choose yes or no if the the work should be italicized.<br/><br/>song titles,,,,,,2,1,1,,Enabled,,,,,
23599,500,23599,MC,Choose yes or no if the the work should be italicized.<br/><br/>tv episodes,,,,,,3,1,1,,Enabled,,,,,
23600,500,23600,MC,Choose yes or no if the the work should be italicized.<br/><br/>Movies,,,,,,4,1,1,,Enabled,,,,,
23601,500,23601,MC,Choose yes or no if the the work should be italicized.<br/><br/>Books,,,,,,5,1,1,,Enabled,,,,,
23602,500,23602,MC,"Choose yes or no if the the work should be italicized.<br/><br/>I wrote the article, 3 things that matter in life.",,,,,,6,1,1,,Enabled,,,,,
23603,500,23603,MC,Choose whether the work should be italicized or quote.<br/><br/>I really wanted to watch the movie Tarzan,,,,,,7,1,1,,Enabled,,,,,
23604,500,23604,MC,"Choose whether the work should be italicized or quote.<br/><br/>The first chapter of this book is titled, the beginning.",,,,,,8,1,1,,Enabled,,,,,
23605,500,23605,MC,"Choose whether the work should be italicized or quote.<br/><br/>Did you read the short story, The Gift of the Magi?",,,,,,9,1,1,,Enabled,,,,,
23606,500,23606,MC,"Choose whether the work should be italicized or quote.<br/><br/>My favorite newspaper is, The Inquirer.",,,,,,10,1,1,,Enabled,,,,,
23607,500,23607,MC,"Choose whether the work should be italicized or quote.<br/><br/>The album,Dark Side of the Moon, is amazing!",,,,,,11,1,1,,Enabled,,,,,
23608,500,23608,MC,"Choose whether the work should be italicized or quote.<br/><br/>Are you familiar with the song, Stayin' Alive?",,,,,,12,1,1,,Enabled,,,,,
23609,500,23609,MC,"Choose whether the work should be italicized or quote.<br/><br/>I just watched the episode, Adam Ruins Malls.",,,,,,13,1,1,,Enabled,,,,,
23610,500,23610,MC,"Choose whether the work should be italicized or quote.<br/><br/>Neil keeps on accessing the site, facebook.",,,,,,14,1,1,,Enabled,,,,,
23611,500,23611,MC,Choose whether the work should be italicized or quote.<br/><br/>The Titanic was one of the biggest ships in history.,,,,,,15,1,1,,Enabled,,,,,
23612,500,23612,MC,Choose whether the work should be italicized or quote.<br/><br/>The Bronze David is a work of art.,,,,,,16,1,1,,Enabled,,,,,
23613,500,23613,MC,"Choose whether the work should be italicized or quote.<br/><br/>I read an interesting article called, Nothing lasts forever in the internet.",,,,,,17,1,1,,Enabled,,,,,
23614,500,23614,MC,Choose whether the work should be italicized or quote.<br/><br/>I always subscribe to Reader's digest.,,,,,,18,1,1,,Enabled,,,,,
23615,500,23615,MC,Choose whether the work should be italicized or quote.<br/><br/>Did you obtain the new issue of Men's Health?,,,,,,19,1,1,,Enabled,,,,,
23616,500,23616,MC,Choose whether the work should be italicized or quote.<br/><br/>Do you watch the tv series Suits?,,,,,,20,1,1,,Enabled,,,,,
23617,500,23617,MC,Choose whether the work should be italicized or quote.<br/><br/>Have you played Megaman?,,,,,,1,2,1,,Enabled,,,,,
23618,500,23618,MC,"Choose whether the work should be italicized or quote.<br/><br/>The radio is playing, The Touch.",,,,,,2,2,1,,Enabled,,,,,
23619,500,23619,MC,"Choose whether the work should be italicized or quote.<br/><br/>I already reached the chapter three, knowing one's self.",,,,,,3,2,1,,Enabled,,,,,
23620,500,23620,MC,"Choose whether the work should be italicized or quote.<br/><br/>You should read, the catcher by the rye.",,,,,,4,2,1,,Enabled,,,,,
23621,500,23621,MC,Choose whether the work should be italicized or quote.<br/><br/>The navy is going to bring the U.S.S Voyager.,,,,,,5,2,1,,Enabled,,,,,
23622,500,23622,MC,Choose whether the work should be italicized or quote.<br/><br/>Die hard is also quite a violent movie.,,,,,,6,2,1,,Enabled,,,,,
23623,500,23623,MC,"Choose whether the work should be italicized or quote.<br/><br/>The information you can find in,wikipedia, isn't always accurate.",,,,,,7,2,1,,Enabled,,,,,
23624,500,23624,MC,Choose whether the work should be italicized or quote.<br/><br/>I really don't want to sing All by Myself.,,,,,,8,2,1,,Enabled,,,,,
23625,500,23625,MC,Choose whether the work should be italicized or quote.<br/><br/>Today's episode is Thank You.,,,,,,9,2,1,,Enabled,,,,,
23626,500,23626,MC,"Choose whether the work should be italicized or quote.<br/><br/>I am fond of the hit series, The Walking Dead.",,,,,,10,2,1,,Enabled,,,,,
23627,500,23627,FIB,"Write the words that needs to be italicized.<br/><br/>I would like to emphasize, that I am quitting.",,,quitting,,,11,2,1,,Enabled,,,,,
23628,500,23628,FIB,Write the words that needs to be italicized.<br/><br/>Nintendo's iconic game is Super Mario Bros.,,,Super Mario Bros,,,12,2,1,,Enabled,,,,,
23629,500,23629,FIB,Write the words that needs to be italicized.<br/><br/>My favorite movie is 51st dates.,,,51st dates,,,13,2,1,,Enabled,,,,,
23630,500,23630,FIB,Write the words that needs to be italicized.<br/><br/>I always read the New York Times.,,,the New York Times.,,,14,2,1,,Enabled,,,,,
23631,500,23631,FIB,Write the words that needs to be italicized.<br/><br/>Kotaku doesn't seem to be accessible right now.,,,Kotaku,,,15,2,1,,Enabled,,,,,
23632,500,23632,FIB,Write the words that needs to be italicized.<br/><br/>The Enterprise will set sail soon.,,,The Enterprise,,,16,2,1,,Enabled,,,,,
23633,500,23633,FIB,Write the words that needs to be italicized.<br/><br/>I read The Good Earth a few times.,,,The Good Earth,,,17,2,1,,Enabled,,,,,
23634,500,23634,FIB,Write the words that needs to be italicized.<br/><br/>Are you familiar with the Mona Lisa?,,,Mona Lisa,,,18,2,1,,Enabled,,,,,
23635,500,23635,FIB,Write the words that needs to be italicized.<br/><br/>I am so excited to watch Stranger Things!,,,Stranger Things,,,19,2,1,,Enabled,,,,,
23636,500,23636,FIB,Write the words that needs to be italicized.<br/><br/>Did you read the headline in the Philippine Daily News?,,,Philippine Daily News,,,20,2,1,,Enabled,,,,,
23637,500,23637,FIB,Write the words that needs to be italicized.<br/><br/>Dota 2 is a popular video game right now.,,,Dota 2,,,1,3,1,,Enabled,,,,,
23638,500,23638,FIB,Write the words that needs to be italicized.<br/><br/>Men's Magazine will have an interesting topic next issue.,,,Men's Magazine,,,2,3,1,,Enabled,,,,,
23639,500,23639,FIB,Write the words that needs to be italicized.<br/><br/> I sometimes look up IGN in the internet.,,,IGN,,,3,3,1,,Enabled,,,,,
23640,500,23640,FIB,Write the words that needs to be italicized.<br/><br/>I don't really like watching Dr.Phil.,,,Dr.Phil,,,4,3,1,,Enabled,,,,,
23641,500,23641,FIB,Write the words that needs to be italicized.<br/><br/>My teacher loved the book Ulysses.,,,Ulysses,,,5,3,1,,Enabled,,,,,
