"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, YOU WILL NOT BRING, REQUEST, JOIN, OR PARTICIPATE IN A CLASS ACTION OR CLASS ARBITRATION PROCEEDING AS TO ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION YOU MAY HAVE AGAINST KCGA, FUTUREED PTE LTD ARISING OUT OF, RELATING TO OR IN ANY WAY CONNECTED WITH THE FUTUREED PTE LTD SITE, YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST OR OTHER PRODUCT OR SERVICE OBTAINED THROUGH THE FUTUREED PTE LTD SITE, AND YOU WAIVE AND RELINQUISH ANY RIGHT YOU MAY NOW OR IN THE FUTURE HAVE TO BRING, REQUEST, JOIN OR PARTICIPATE IN ANY LAWSUIT OR ARBITRATION OR OTHER PROCEEDING ON A CLASS ACTION OR CONSOLIDATED BASIS OR TO PARTICIPATE AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS PERTAINING TO ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION ARISING OUT OF, RELATING TO OR IN ANY WAY CONNECTED WITH YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST, OR OTHER PRODUCT OR SERVICE OBTAINED THROUGH THE FUTUREED PTE LTD SITE. THIS PROVISION DOES NOT CONSTITUTE A WAIVER OF ANY OF YOUR RIGHTS AND REMEDIES TO PURSUE A CLAIM INDIVIDUALLY, AND NOT ON A CLASS ACTION, CLASS ARBITRATION OR CONSOLIDATED BASIS OR AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, ANDA TIDAK AKAN MENUNTUT, MEMOHON, IKUT ATAU BERPARTISIPASI DALAM GUGATAN KELOMPOK ATAU GUGATAN ARBITRASI YANG DILANJUTKAN DENGAN SEGALA KLAIM, PERMINTAAN, GUGATAN ATAU PENYEBAB TINDAKAN YANG ADA MELAWAN KCGA, FUTUREED PTE LTD YANG MUNCUL DARI SEGALA YANG BERHUBUNGAN DENGAN SITUS FUTUREED PTE LTD, PENGGUNAAN SITUS FUTUREED PTE LTD ATAU SEGALA UJICOBA ATAU PRODUK LAIN ATAU LAYANAN YANG DIPEROLEH MELALUI SITUS FUTUREED PTE LTD. DAN ANDA MELEPASKAN SEGALA HAK ANDA SEKARANG DAN DI KEMUDIAN HARI UNTUK MENUNTUT, MEMOHON, IKUT ATAU BERPARTISIPASI DALAM SEGALA GUGATAN HUKUM ATAU ARBITRASI ATAU GUGATAN KELOMPOK ATAU BERGABUNG ATAU BERPARTISIPASI SEBAGAI PERWAKILAN ATAU ANGGOTA DARI KELOMPOK PENUNTUT YANG BERKENAAN DENGAN SEGALA KLAIM, PERMINTAAN, GUGATAN ATAU PENYEBAB TINDAKAN YANG MUNCUL DARI ATAU BERHUBUNGAN DENGAN SITUS FUTUREED PTE LTD, PENGGUNAAN SITUS FUTUREED PTE LTD ATAU SEGALA UJICOBA ATAU PRODUK LAIN ATAU LAYANAN YANG DIPEROLEH MELALUI SITUS FUTUREED PTE LTD. KETENTUAN INI TIDAK MENETAPKAN PELEPASAN HAK ANDA UNTUK MENUNTUT KLAIM SECARA INDIVIDU, DAN TIDAK UNTUK GUGATAN KELOMPOK, ARBITRASI ATAU BERGABUNG ATAU SEBAGAI PERWAKILAN ATAU ANGGOTA DARI KELOMPOK PENUNTUT.",
"Severability","Tingkat Kerugian","TO THE MAXIMUM extent permitted BY applicable LAW, YOU WILL NOT BRING, REQUEST, JOIN, OR participate in A CLASS ACTION OR CLASS Arbitration Proceeding AS TO ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION YOU MAY HAVE AGAINST KCGA, FUTUREED PTE LTD ARISING OUT OF, relating to OR IN ANY WAY connected WITH THE FUTUREED PTE LTD SITE, YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST OR OTHER PRODUCT OR SERVICE diperoleh THROUGH THE FUTUREED PTE LTD SITE, AND YOU waive AND RELINQUISH ANY RIGHT YOU MAY NOW OR IN THE FUTURE HAVE TO BRING, REQUEST, JOIN OR participate in ANY lawsuit OR Arbitration OR OTHER Proceeding ON A CLASS ACTION OR CONSOLIDATED BASIS OR to participate AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS pertaining to ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION ARISING OUT OF, relating to OR IN ANY WAY connected WITH YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST, OR OTHER PRODUCT OR SERVICE diperoleh THROUGH THE FUTUREED PTE LTD SITE. THIS PROVISION DOES NOT Constitute A waiver OF ANY OF YOUR RIGHTS AND Remedies to pursue A CLAIM individually, AND NOT ON A CLASS ACTION, CLASS Arbitration OR CONSOLIDATED BASIS OR AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS."
"In the event that any one or more of these provisions should be held invalid, illegal or unenforceable, such provisions will be modified, if possible, to the minimum extent necessary to make them valid and enforceable, or if they cannot be so modified, then severed, and the remaining provisions contained herein will not in any way be affected or impaired","Jika ketentuan ini tidak berlaku, ilegal atau tidak bisa dilaksanakan, ketentuan tersebut akan dimodifikasi, jika memungkinkan dengan perubahan yang seminimal mungkin agar bisa berlaku dan bisa dilaksananakan, atau jika tidak bisa dimodifikasi maka akan diabaikan dan ketentuan lain yang juga tercantum tidak akan terpengaruh atau terganggu",
"Jurisdiction and Governing Law","Yurisdiksi dan Hukum yang Berlaku","Yurisdiksi dan Hukum yang Berlaku"
"The validity, construction, enforcement and interpretation of these Terms and Conditions of Use is to be governed the laws of Singapore.","Keabsahan, pendirian, penegakan dan interpretasi dari Syarat dan Ketentuan ini diatur sesuai dengan undang-undang yang berlaku di Singapura","Masa berlaku, konstruksi, penegakan dan interpretasi Syarat dan Ketentuan Penggunaan ini adalah untuk diatur hukum Singapura."
"Waiver","Pelepasan",
"KCGA’s failure to enforce strict performance of any provision of these Terms does not constitute a waiver of the right to subsequently enforce such provision.","Kegagalan KCGA untuk menegakkan kinerja yang ketat dari ketentuan dalam Syarat dan Ketentuan ini tidak merupakan pelepasan hak untuk melaksanakan ketentuan di kemudian hari.","OCGA kegagalan untuk menegakkan kinerja yang ketat dari ketentuan apapun dari Syarat bukan merupakan pengabaian hak untuk kemudian menegakkan ketentuan tersebut."
"Your Consent","Dengan persetujuan Anda","Persetujuan Anda"
"By using our site, you consent to our terms and conditions as written in this agreement.","Dengan menggunakan situs kami, anda setuju dengan syarat dan ketentuan sebagaimana tertulis dalam perjanjian ini kami.","Dengan menggunakan situs kami, anda setuju dengan syarat dan ketentuan sebagaimana tertulis dalam perjanjian ini kami."
"Contacting Us","Menghubungi Kami","Menghubungi Kami"
"If there are any questions regarding this policy you may contact us using the information below.","Jika ada pertanyaan mengenai kebijakan ini, Anda dapat menghubungi kami melalui informasi di bawah ini.","Jika ada pertanyaan mengenai kebijakan ini Anda dapat menghubungi kami dengan menggunakan informasi di bawah ini."
"To get started on using Future Lesson, you need to add a student, click","Untuk memulai menggunakan Future Lesson, Anda perlu menambah murid, klik","To get started on using Future Lesson, you need to add a student, click"
"If you already added a Student, you can","Jika Anda sudah menambahkan murid, Anda bisa","Jika Anda sudah menambahkan Mahasiswa, Anda bisa"
"buy a subject","membeli subyek","membeli subjek"
"for the your student","untuk murid Anda","untuk siswa Anda"
"You can also","Anda juga bisa","Anda juga bisa"
"review","meninjau","ulasan"
"the lessons and practice questions.","pelajaran dan soal latihan.","pelajaran dan soal latihan."
"Progress in Future Lesson Curriculum","Perkembangan kurikulum Future Lesson","Kemajuan di Masa Depan Pelajaran Kurikulum"
"Progress in Future Lesson Curriculum","Perkembangan kurikulum Future Lesson","Kemajuan di Masa Depan Pelajaran Kurikulum"
"Badges Earned","Perolehan Lencana","Lencana Earned"
"Number of Medals Earned","Perolehan Medali","Jumlah Medali Earned"
"Lessons Completed","Pelajaran Selesai","Pelajaran Selesai"
"Tips Written","Petunjuk Tertulis","Tips Ditulis"
"Hours Spent in Last 7 Days","Waktu dihabiskan dalam 7 hari terakhir","Jam Menghabiskan di 7 Hari Terakhir"
"Hours Spend","Waktu dihabiskan","Jam Menghabiskan"
"Invitation Code","kode undangan","Kode undangan"
"The student you have added will be receiving an email containing the code.","Murid yang telah anda tambahkan akan menerima email yang berisi kode.","Siswa yang telah ditambahkan akan menerima email yang berisi kode."
"Please get this code from the student and input it on the field above.","Silakan dapatkan kode ini dari murid dan masukkan pada bidang di atas.","Silakan mendapatkan kode ini dari mahasiswa dan masukan pada bidang di atas."
"You can also confirm the invitation code in viewing the student details.","Anda juga dapat mengkonfirmasi kode undangan dengan melihat rincian murid","Anda juga dapat mengkonfirmasi kode undangan dalam melihat detail siswa."
"Teaching Content","Konten Pengajaran","Mengajar Konten"
"Principal Dashboard","Dasbor Kepala Sekolah","Dashboard pokok"
"Teacher Dashboard","Dasbor Guru","Guru Dashboard"
"Parent Dashboard","Dasbor orang tua","Dashboard orang tua"
"Teacher Details","Rincian Guru","Guru Detail"
"Delete Teacher","Hapus Guru","Hapus Guru"
"Are you sure you want to delete this teacher account?","Apakah Anda yakin ingin menghapus akun guru ini ?","Apakah Anda yakin ingin menghapus akun guru ini ?"
"Add Teacher","Tambah Guru","Tambahkan Guru"
"Send Invitation","Kirim undangan","Kirim undangan"
"Delete Invoice","Hapus Faktur","Hapus Faktur"
"Are you sure you want to delete this invoice?","Apakah Anda yakin ingin menghapus faktur ini ?","Apakah Anda yakin ingin menghapus faktur ini ?"
"Cancel Subscription","Batalkan Subskripsi","Batalkan Berlangganan"
"Are you sure you want to cancel this subscription?","Apakah Anda yakin ingin membatalkan subskripsi ini ?","Apakah Anda yakin ingin membatalkan langganan ini ?"
"View Sales Invoice","Lihat Faktur Penjualan","Lihat Sales Invoice"
"To get started on using Future Lesson, you need to invite a","Untuk memulai menggunakan Future Lesson, Anda perlu mengundang seorang","Untuk memulai menggunakan Pelajaran Future, Anda perlu mengundang"
"first to manage your classes.","pertama untuk mengelola kelas Anda.","pertama untuk mengelola kelas Anda."
"If you have already invited a Teacher, you need to go to the","Jika Anda telah mengundang seorang Guru, Anda perlu pergi ke","Jika Anda telah diundang Guru, Anda perlu untuk pergi ke"
"to buy seats for your classes.","membeli kursi untuk kelas Anda.","untuk membeli kursi untuk kelas Anda."
"You have successfully changed your password.","Anda telah berhasil mengubah kata sandi anda.","Anda telah berhasil mengubah kata sandi anda."
"Email Confirmation Code Sent","Email Kode Konfirmasi terkirim","Email Konfirmasi Kode terkirim"
"Email Confirmation Code Resent","Email Kode Konfirmasi terkirim ulang","Email Konfirmasi Kode Kirim ulang"
"Please enter the email code to confirm your new email address.","Silakan masukkan kode di email untuk mengkonfirmasi alamat email baru Anda.","Masukkan kode email untuk mengkonfirmasi alamat email baru Anda."
"A new email code has been sent to your email account.","Kode email baru telah dikirimkan ke akun email Anda.","Kode email baru telah dikirimkan ke akun email Anda."
"Enter Email Confirmation Code","Masukkan Email Kode Konfirmasi","Masukkan Email Konfirmasi Code"
"You have successfully confirmed your new email address.","Anda telah berhasil mengkonfirmasi alamat email baru Anda.","Anda telah berhasil mengkonfirmasi alamat email baru Anda."
"To get started on using Future Lesson, you need to add a student under a","Untuk memulai menggunakan Future Lesson, Anda perlu menambahkan murid di bawah seorang","Untuk memulai menggunakan Pelajaran Future, Anda perlu menambahkan mahasiswa di bawah"
"To see all your students, click","Untuk melihat semua murid anda, klik","Untuk melihat semua siswa Anda, klik"
"To review the lessons and practice questions, click on","Untuk meninjau pelajaran dan soal latihan, klik","Untuk meninjau pelajaran dan soal latihan, klik"
"View class list","Lihat daftar kelas","Lihat daftar kelas"
"Be right back.","Segera kembali.","Segera kembali."
"We are currently undergoing maintenance.","Kami sedang menjalani pemeliharaan.","Kami sedang menjalani perawatan."
"Invalid Access","Akses tidak sah","Akses tidak sah"
"Sorry, you do not have the permission to access this page.","Maaf, Anda tidak memiliki izin untuk mengakses halaman ini.","Maaf, Anda tidak memiliki izin untuk mengakses halaman ini."
"Page Not Found","Halaman tidak ditemukan","Halaman tidak ditemukan"
"Sorry, the page you are trying to access does not exist.","Maaf, halaman yang Anda coba akses tidak ada.","Maaf, halaman yang Anda coba akses tidak ada."
"Click here to reset your password","Klik di sini untuk mengubah kata sandi Anda","Klik di sini untuk mereset password Anda"
"All saved progress in","Semua perkembangan tersimpan di","Semua disimpan kemajuan dalam"
"Module has been reset by Admin.","Modul telah di-reset oleh Admin.","Modul telah disetel ulang oleh Admin."
"If you did not ask for this change, please contact Administrator right away.","Jika Anda tidak meminta perubahan ini, segera hubungi Administrator","Jika Anda tidak meminta perubahan ini, silahkan hubungi Administrator segera."
"You have opt to resend your confirmation code.","Anda telah memilih untuk mengirim ulang kode konfirmasi Anda.","Anda telah memilih untuk mengirim ulang kode konfirmasi Anda."
"Your confirmation code","kode konfirmasi Anda","kode konfirmasi Anda"
"Link to Future Lessons","Tautan ke Future Lesson","Link ke Pelajaran Masa Depan"
"Thanks for joining us at Future Lesson and congratulations on becoming part of the coolest community of learners on the web! We look forward to taking this incredible learning adventure with you.","Terima kasih telah bergabung dengan kami di Future Lesson dan selamat telah menjadi bagian dari komunitas ini. Kami berharap untuk menikmati petualangan belajar yang luar biasa ini bersama Anda.","Terima kasih untuk bergabung dengan kami di Pelajaran Future dan selamat atas menjadi bagian dari komunitas paling keren dari peserta didik di Web! Kami berharap untuk mengambil petualangan belajar yang luar biasa ini dengan Anda."
"So tell us, who would you like to be when you grow up? A doctor, astronaut, scientist? Pick your Avatar","Beritahu kita, Anda ingin menjadi apa ketika Anda dewasa? Seorang dokter, astronot, ilmuwan? Pilih Avatar Anda","Jadi memberitahu kita, siapa yang akan Anda ingin menjadi ketika Anda tumbuh? Seorang dokter, astronot, ilmuwan? Pilih Avatar Anda"
"has requested to add you in his/her dashboard.","telah meminta untuk menambah Anda ke dalam dasbor-nya.","telah meminta untuk menambahkan Anda dalam nya / dashboard-nya."
"Please give this invitation code so that you will be added in his/her student list.","Silakan beri kode undangan ini sehingga Anda bisa ditambahkan ke daftar muridnya","Tolong beri kode undangan ini sehingga Anda akan ditambahkan di / daftar siswa nya."
"Invitation code","kode undangan","kode undangan"
"would like you to join us on the Future Lesson platform. Please go to","ingin Anda untuk bergabung bersama kami di dalam platform Future Lesson. Silakan ke","ingin Anda untuk bergabung dengan kami pada platform Pelajaran Future. Silakan pergi ke"
"Registration Page","Halaman pendaftaran","Halaman pendaftaran"
"and create your profile to join this community.","dan buat profil Anda untuk bergabung dengan komunitas ini.","dan membuat profil Anda untuk bergabung dengan komunitas ini."
"We look forward to taking this incredible learning adventure with you and your students.","Kami berharap untuk menikmati petualangan belajar yang luar biasa ini bersama Anda dan murid Anda.","Kami berharap untuk mengambil petualangan belajar yang luar biasa ini dengan Anda dan siswa Anda."
"You have been added in","Anda telah ditambahkan ke","Anda telah ditambahkan di"
"by Teacher","oleh Guru","oleh Guru"
"Your Future Lesson account is now active.","Akun Future Lesson Anda telah aktif sekarang.","Akun Pelajaran Masa Depan Anda sekarang aktif."
"Please go to","Silakan ke","Silakan pergi ke"
"Login Page","Halaman Login","Halaman masuk"
"and login to begin your adventure on the Future Lesson platform.","dan login untuk memulai petualangan Anda di Future Lesson.","dan login untuk memulai petualangan Anda di platform Pelajaran Future."
"You need to update your billing information in order to proceed buying a subscription.","Anda perlu memperbaharui informasi penagihan untuk melanjutkan subskripsi anda.","Anda perlu memperbarui informasi penagihan untuk melanjutkan membeli langganan."
"Update Now","Perbaharui Sekarang","Memperbarui sekarang"
"Your account has not been verified, please review your registration and try again or contact the system administrator at help@futurelesson.com.","Akun Anda belum diverifikasi, silakan tinjau pendaftaran Anda dan coba lagi atau hubungi administrator di help@futurelesson.com.","Akun Anda belum diverifikasi, silakan tinjau pendaftaran Anda dan coba lagi atau hubungi administrator sistem di help@futurelesson.com."
"Go To Registration","Ke Pendaftaran","Pergi Untuk Pendaftaran"
"You have opt to resend your confirmation code.","Anda telah memilih untuk mengirim ulang kode konfirmasi Anda.","Anda telah memilih untuk mengirim ulang kode konfirmasi Anda."
"Thanks for joining us at Future Lesson and congratulations on becoming part of the coolest community of learners on the web! We look forward to taking this incredible learning adventure with you and your student.","Terima kasih telah bergabung dengan kami di Future Lesson dan selamat telah menjadi bagian dari komunitas ini. Kami berharap untuk menikmati petualangan belajar yang luar biasa ini bersama Anda dan murid anda.","Terima kasih untuk bergabung dengan kami di Pelajaran Future dan selamat atas menjadi bagian dari komunitas paling keren dari peserta didik di Web! Kami berharap untuk mengambil petualangan belajar yang luar biasa ini dengan Anda dan siswa Anda."
"To start we need you to confirm with the code on the link provided below.","Untuk memulai, gunakan kode pada tautan dibawah ini untuk mengkonfirmasi","Untuk memulai kita perlu Anda untuk mengkonfirmasi dengan kode link yang disediakan di bawah ini."
"To start your learning we need you to confirm with the code on the link provided below.","Untuk memulai belajar, gunakan kode pada tautan dibawah ini untuk mengkonfirmasi","Untuk memulai belajar Anda kami membutuhkan Anda untuk mengkonfirmasi dengan kode link yang disediakan di bawah ini."
"Thanks for joining us at Future Lesson and congratulations on becoming part of the coolest community of learners on the web! We look forward to taking this incredible learning adventure with you and your child.","Terima kasih telah bergabung dengan kami di Future Lesson dan selamat telah menjadi bagian dari komunitas ini. Kami berharap untuk menikmati petualangan belajar yang luar biasa ini bersama Anda dan anak anda.","Terima kasih untuk bergabung dengan kami di Pelajaran Future dan selamat atas menjadi bagian dari komunitas paling keren dari peserta didik di Web! Kami berharap untuk mengambil petualangan belajar yang luar biasa ini dengan Anda dan anak Anda."
"has assigned you to","telah menugaskan anda untuk","telah ditetapkan Anda untuk"
"to teach. You may now start adding your students to your class.","untuk mengajar. Anda dapat mulai menambahkan murid ke kelas Anda sekarang.","untuk mengajar. Sekarang Anda dapat mulai menambahkan siswa ke kelas Anda."
"to login.","untuk login","toh login."
"to create your profile to join this community and set-up your classroom.","Buat profil Anda untuk bergabung dalam komunitas ini dan dirikan kelas Anda.","untuk membuat profil Anda untuk bergabung dengan komunitas ini dan set-up kelas Anda."
"Your password has been reset. Your new password is","Kata sandi Anda telah disetel ulang. Kata sandi baru Anda adalah","sandi Anda telah disetel ulang. password baru Anda adalah"
"If you did not request for this, please contact the administrator right away.","Jika Anda tidak meminta perubahan ini, segera hubungi Administrator","Jika Anda tidak meminta untuk ini, silahkan hubungi administrator segera."
"Your email has been changed from","Email Anda telah diubah dari","Email Anda telah berubah dari"
"You can now use this email in your","Anda sekarang dapat menggunakan email ini dalam","Anda sekarang dapat menggunakan email ini dalam"
"Your Picture Password has been saved.","Gambar Sandi Anda telah disimpan.","Sandi Gambar Anda telah disimpan."
"You may now use this picture password in your succeeding login.","Anda sekarang dapat menggunakan gambar sandi ini dalam login Anda.","Anda sekarang dapat menggunakan sandi gambar ini dalam login berhasil Anda."
"Change Picture Password","Ubah Gambar Sandi","Ubah Gambar Password"
"Please enter the email confirmation code to verify your new email address.","Silakan masukkan kode konfirmasi dalam email untuk memverifikasi alamat email baru Anda.","Silahkan masukkan kode konfirmasi email untuk memverifikasi alamat email baru Anda."
"The email contains an email code that you need to input below.","Email tersebut berisi kode email yang perlu Anda masukkan di bawah ini","Email tersebut berisi kode email yang Anda perlu untuk memasukkan di bawah ini."
"Please Select Your Picture Password","Silakan Pilih Gambar Sandi Anda","Silakan Pilih Picture Anda Password"
"You have no available subjects.","Anda tidak punya subyek","You have no available subjects."
"You need a Teacher to add you to a Class.","Anda perlu seorang guru untuk menambahkan anda ke kelas","Anda perlu untuk menambahkan Anda ke Kelas Guru."
"You can have your Parent buy you a subscription.","Anda bisa meminta orang tua anda untuk membelikan subskripsi","You can have your Parent buy you a subscription."
"You can proceed to","Anda dapat melanjutkan ke","Anda dapat melanjutkan untuk"
"Student Payment","Pembayaran Murid","Student Payment"
"page.","Halaman.","Halaman."
"Please enter the reset code to create your new picture password.","Silakan masukkan kode reset anda untuk membuat gambar sandi baru",
"A new email to reset your picture password has been sent to your email account.","Email baru untuk mereset gambar sandi Anda telah dikirim ke akun email Anda.","Sebuah email baru untuk mereset password gambar Anda telah dikirim ke akun email Anda."
"Please enter the confirmation code to verify your email address and to setup your new picture password.","Silakan masukkan kode konfirmasi untuk memverifikasi alamat email dan membuat gambar sandi baru Anda.","Silahkan masukkan kode konfirmasi untuk memverifikasi alamat email Anda dan setup sandi gambar baru Anda."
"FUTUREED PRIVACY POLICY","KEBIJAKAN PRIVASI FUTUREED","KEBIJAKAN PRIVASI FUTUREED"
"What information do we collect?","Informasi apa yang kami kumpulkan?","Informasi apa yang kami kumpulkan?"
"We collect information from you when you register on our site, place an order, respond to a survey or assessment or fill out a form. When ordering or registering on our site, as appropriate, you may be asked to enter your name, e-mail address, mailing address, date of birth, contacts, company, title, phone number or identity/passport number. You may, however, visit our site anonymously.","Kami mengumpulkan informasi dari Anda ketika Anda mendaftar di situs kami, melakukan pemesanan, menanggapi survei atau latihan atau mengisi formulir. Ketika memesan atau mendaftar di situs kami, sebagaimana mestinya, Anda mungkin akan diminta untuk memasukkan nama, alamat e-mail, alamat, tanggal lahir, kontak, perusahaan, titel, nomor telepon atau nomor identitas/paspor. Namun, Anda dapat mengunjungi situs kami secara anonim.","Kami mengumpulkan informasi dari Anda ketika Anda mendaftar di situs kami, melakukan pemesanan, menanggapi survei atau penilaian atau mengisi formulir. Ketika memesan atau mendaftar di situs kami, sebagaimana mestinya, Anda mungkin akan diminta untuk memasukkan nama, alamat e-mail, alamat, tanggal lahir, kontak, perusahaan, judul, nomor telepon atau identitas / nomor paspor. Anda mungkin, namun, kunjungi situs kami secara anonim."
"What do we use your information for?","Apa yang kita lakukan dengan informasi anda ?","Apa yang kami menggunakan informasi Anda untuk?"
"Any of the information we collect from you may be used in one of the following ways:","Setiap informasi yang kami kumpulkan dari Anda mungkin digunakan dalam salah satu cara berikut","Setiap informasi yang kami kumpulkan dari Anda mungkin digunakan dalam salah satu cara berikut"
"To assist us to create an account for your use and for administration of our products","Membantu kami membuat akun untuk keperluan anda dan produk administrasi","Untuk membantu kita untuk membuat akaun untuk kegunaan anda dan bagi pentadbiran produk kami..."
"To assist us in resolving any of your technical or content or questions you may have about our products and services","Membantu kami menyelesaikan persoalan atau pertanyaan anda mengenai produk dan layanan kami","Untuk membantu kami dalam menyelesaikan setiap atau konten teknis atau pertanyaan yang Anda miliki tentang produk dan layanan kami"
"To personalize your experience (your information helps us to better respond to your individual needs)","Personalisasi pengalaman Anda ( informasi Anda dapat membantu kami untuk menanggapi kebutuhan anda dengan lebih baik ","Untuk mempersonalisasi pengalaman Anda (informasi Anda membantu kami untuk lebih merespon kebutuhan pribadi Anda"
"To improve our website (we continually strive to improve our website offerings based on the information and feedback we receive from you)","Meningkatkan situs kami ( Kami senantiasa meningkatkan layanan situs kami berdasarkan informasi dan tanggapan yang kami terima dari Anda ","Untuk meningkatkan website kami (kami terus berupaya untuk meningkatkan penawaran website kami berdasarkan informasi dan umpan balik yang kami terima dari Anda"
"To improve customer service (your information helps us to more effectively respond to your customer service requests and support needs)","Meningkatkan layanan pelanggan ( Informasi Anda membantu kami untuk lebih efektif menanggapi permintaan layanan dan dukungan kepada pelanggan","Untuk meningkatkan layanan pelanggan (informasi Anda membantu kami untuk lebih efektif menanggapi permintaan layanan pelanggan dan kebutuhan dukungan"
"To process transactions","Memproses transaksi","Untuk memproses transaksi"
"To administer a contest, promotion, survey or other site feature","Pengelolaan kontes, promosi, survei atau fitur situs lainnya","Untuk mengelola kontes, promosi, survei atau fitur situs lainnya"
"To send periodic emails. The email address you provide for order processing, may be used to send you information and updates pertaining to your order, in addition to receiving occasional company news, updates, related product or service information, etc. Note: If at any time you would like to unsubscribe from receiving future emails, we include detailed unsubscribe instructions at the bottom of each email.","Mengirim email secara berkala. Alamat email yang Anda berikan ketika pemrosesan pesanan, dapat digunakan untuk mengirimkan informasi dan berita terbaru yang berkaitan dengan pesanan Anda termasuk di dalamnya berita tentang perusahaan, update, produk atau jasa terkait, dll. Catatan: Jika Anda ingin untuk berhenti menerima email dari kami, kami menyertakan petunjuk untuk berhenti berlangganan pada bagian bawah setiap email.","Untuk mengirim email berkala. Alamat email yang Anda berikan untuk pemrosesan order, dapat digunakan untuk mengirimkan informasi dan update yang berkaitan dengan pesanan Anda, selain menerima informasi berita perusahaan, update, produk atau jasa terkait sesekali, dll Catatan: Jika suatu saat Anda ingin untuk berhenti berlangganan dari menerima email masa depan, kami menyertakan petunjuk unsubscribe rinci pada bagian bawah setiap email."
"Your information, whether public or private, will not be sold, exchanged, transferred, or given to any other company for any reason whatsoever, without your consent, other than for the express purpose of delivering the purchased product or service requested.","Informasi Anda, baik umum atau pribadi, tidak akan dijual, dipertukarkan, ditransfer, atau diberikan kepada perusahaan lain dengan alasan apapun dan tanpa persetujuan Anda, selain dengan tujuan memberikan produk yang dibeli atau layanan yang diminta.","Informasi Anda, apakah publik atau swasta, tidak akan dijual, dipertukarkan, ditransfer, atau diberikan kepada perusahaan lain untuk alasan apapun, tanpa persetujuan Anda, selain dengan tujuan memberikan produk yang dibeli atau layanan yang diminta."
"How do we protect your information?","Bagaimana kita melindungi informasi Anda?","Bagaimana kita melindungi informasi Anda?"
"We implement a variety of security measures to maintain the safety of your personal information when you place an order or enter, submit, or access your personal information.","Kami menerapkan berbagai langkah keamanan untuk menjaga keamanan informasi pribadi Anda ketika Anda memesan atau memasukkan, mengirimkan, atau mengakses informasi pribadi Anda.","Kami menerapkan berbagai langkah-langkah keamanan untuk menjaga keamanan informasi pribadi Anda ketika Anda memesan atau masukkan, kirimkan, atau mengakses informasi pribadi Anda."
"We offer the use of a secure server. All supplied sensitive/credit information is transmitted via Secure Socket Layer (SSL) technology and then encrypted into our Payment gateway providers database only to be accessible by those authorized with special access rights to such systems, and are required to keep the information confidential.","Kami menawarkan penggunaan server yang aman. Semua informasi sensitif / kartu kredit dikirim melalui teknologi Secure Socket Layer (SSL) dan kemudian dienkripsi dan dimasukkan ke database penyedia jasa pembayaran kami. Data hanya dapat diakses oleh mereka yang berwenang dengan hak akses khusus, dan dituntut untuk menjaga informasi rahasia.","Kami menawarkan penggunaan server yang aman. Semua informasi sensitif / kredit yang disediakan ditularkan melalui Secure Socket Layer teknologi (SSL) dan kemudian dienkripsi ke dalam Payment basis data penyedia gateway kami hanya dapat diakses oleh mereka yang berwenang dengan hak akses khusus untuk sistem seperti ini, dan diperlukan untuk menjaga informasi rahasia."
"After a transaction, your private information (credit cards, social security numbers, financials, etc.) will not be kept on file for more than 60 days.","Setelah transaksi, informasi pribadi Anda (kartu kredit, nomor KTP, finansial, dll) tidak akan disimpan dalam file selama lebih dari 60 hari.","Setelah transaksi, informasi pribadi Anda (kartu kredit, nomor jaminan sosial, keuangan, dll) tidak akan disimpan dalam file selama lebih dari 60 hari."
"Do we use cookies?","Apakah kita menggunakan cookies?","Apakah kita menggunakan cookies?"
"Yes (Cookies are small files that a site or its service provider transfers to your computers hard drive through your Web browser (if you allow) that enables the sites or service providers systems to recognize your browser and capture and remember certain information","Ya (Cookie adalah kode berukuran kecil yang ditransfer oleh situs atau penyedia layanan ke hard drive komputer Anda melalui browser Web Anda (jika Anda mengizinkan) yang memungkinkan situs atau penyedia layanan untuk mengenali browser Anda dan menangkap dan mengingat informasi tertentu","Ya (Cookie adalah file kecil yang situs atau layanan transfer penyedia untuk hard drive komputer Anda melalui browser Web Anda (jika Anda mengizinkan) yang memungkinkan situs atau penyedia layanan sistem untuk mengenali browser Anda dan menangkap dan mengingat informasi tertentu"
